date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_cbu0.uk,w_cmod.uk,w_cndx.uk,w_cspx.uk,w_dbc.us,w_dtla.uk,w_eimi.uk,w_iau.us,w_ibta.uk,w_igln.uk,w_ihya.uk,w_iues.uk,w_ivv.us,w_lqda.uk,w_vt.us,w_xlk.us,w_xres.uk
2025-06-01,0.011400782491270533,0.010734115824603867,0.16666666666666663,5,True,0.0006666666666666665,3.2705768222985747,-0.013200158091720371,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.09999999999999999,0.4,0.2,0.09999999999999999,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2025-07-01,0.007073380268955572,0.006273380268955572,0.2,6,True,0.0008,3.3030141876607035,-0.003578175688841667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-08-01,0.036530686867432105,0.036530686867432105,0.0,0,False,0.0,3.3263776630437807,-0.01691009764382767,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-09-01,0.07847619087807803,0.07847619087807803,0.0,0,False,0.0,3.41873495363019,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-10-01,0.04080341221115144,0.04040341221115144,0.09999999999999999,4,True,0.00039999999999999996,3.7173537706333972,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-11-01,0.019825676845019347,0.019425676845019346,0.09999999999999999,4,True,0.00039999999999999996,3.8556441714858747,-0.04156165300061809,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.4,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2025-12-01,0.010647612691895115,0.009714279358561782,0.23333333333333334,5,True,0.0009333333333333334,3.926843614935028,-0.02386285252744469,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2026-01-01,0.05610785864862818,0.05544119198196151,0.16666666666666666,2,True,0.0006666666666666666,3.805403872650158,-0.0719982306763347,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2026-02-01,0.11083467007084918,0.10950133673751584,0.3333333333333333,4,True,0.0013333333333333333,4.128727001768934,-0.06015268012498398,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.0
2026-03-01,-0.06425900345239649,-0.06492567011906315,0.16666666666666666,2,True,0.0006666666666666666,4.509290235908123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.16666666666666666
2026-04-01,0.0078479978325545,0.0063813311658878335,0.36666666666666664,5,True,0.0014666666666666667,4.2105302056548135,-0.06625433596494656,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.1,0.0
2026-05-01,0.017270477279852425,0.01460381061318576,0.6666666666666667,7,True,0.0026666666666666666,4.232258239082479,-0.0614358318787287,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.0
2026-06-01,-0.057170497140998616,-0.058370497140998616,0.30000000000000004,2,True,0.0012000000000000001,4.300184937212408,-0.04637210908062206,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.4,0.0
2026-07-01,0.0,-0.0008,0.2,4,True,0.0008,4.051097753572498,-0.10161077650025119,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.0,0.0,0.4,0.0
2026-08-01,0.0,-0.002,0.5,3,True,0.002,3.998873557821781,-0.11319224343153189,0.5,0.1,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
