date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_agg.us,w_efa.us,w_efv.us,w_gld.us,w_gsg.us,w_ief.us,w_ijh.us,w_ijr.us,w_lqd.us,w_mchi.us,w_mtum.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vtv.us,w_vwo.us
2022-09-01,-0.020280574738398782,-0.022280574738398784,0.5,2,True,0.002,1.9434814012910424,-0.11037591946224645,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,-0.015367801646667623,-0.015367801646667623,0.0,0,False,0.0,1.8940036282690138,-0.13302425471389223,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.026796391252808305,0.026796391252808305,0.0,0,False,0.0,1.8648969561917075,-0.14634776599992072,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.021336225935982833,-0.023336225935982835,0.5,2,True,0.002,1.911039725746639,-0.1252260208103334,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.01985659524852612,0.01785659524852612,0.5,2,True,0.002,1.8548106587021425,-0.15096474516124625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,-0.041729034702090495,-0.0437290347020905,0.5,2,True,0.002,1.8840818862453172,-0.13756590899435017,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.032885112618690426,0.030885112618690425,0.5,2,True,0.002,1.8018500458969406,-0.1752073422039786,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.004465964815671075,0.002465964815671075,0.5,2,True,0.002,1.859431493583453,-0.14884956876703326,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.003017847214613595,-0.0009821527853864052,1.0,7,True,0.004,1.8565441772008742,-0.15017123110986152,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,0.125,0.0,0.0,0.0
2023-06-01,0.0017068531216191535,-0.0007931468783808466,0.625,4,True,0.0025,1.8574915765151607,-0.14973756128245053,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0
2023-07-01,0.009568493457824123,0.007068493457824123,0.625,4,True,0.0025,1.8652953784012738,-0.14616538916234678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0
2023-08-01,-0.006774817565013663,-0.009274817565013664,0.625,4,True,0.0025,1.873739497447816,-0.14230011335484927,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2023-09-01,-0.0211941698587374,-0.0216941698587374,0.125,2,True,0.0005,1.8601147315611524,-0.14853681817559694,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2023-10-01,-0.006021236947989783,-0.006521236947989784,0.125,2,True,0.0005,1.827856679487699,-0.1633028663079441,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.025822179183426774,0.025322179183426774,0.125,2,True,0.0005,1.8150343248049043,-0.16917226927080886,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.026193439015513187,0.023693439015513188,0.625,4,True,0.0025,1.8572477101981755,-0.14984919052051682,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.024736507809714717,0.023736507809714716,0.25,4,True,0.001,1.9188706365167705,-0.12164143966176999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.020889430337413195,0.018389430337413196,0.625,4,True,0.0025,1.959459532062278,-0.1030619673520643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.006523739176745036,0.004523739176745036,0.5,2,True,0.002,1.9963907424053597,-0.08615679191648506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2024-04-01,-0.0380658306959495,-0.0400658306959495,0.5,2,True,0.002,2.005395845553874,-0.08203472694415093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2024-05-01,0.027616160386722183,0.025116160386722184,0.625,4,True,0.0025,1.9242361398516126,-0.11918539301902353,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2024-06-01,0.03604201578735426,0.03404201578735426,0.5,2,True,0.002,1.9760849970758507,-0.09545169950160426,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2024-07-01,-0.0009106365830948565,-0.0029106365830948566,0.5,2,True,0.002,2.0391260446309962,-0.06659480695293996,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.017435637745698535,0.015435637745698534,0.5,2,True,0.002,2.0331946035735005,-0.0693099102688417,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0378343444709312,0.0373343444709312,0.125,2,True,0.0005,2.1128629094294857,-0.032841928996651615,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0
2024-10-01,-0.026380892938457787,-0.028880892938457785,0.625,4,True,0.0025,2.186226028489117,-0.009145820997164655,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5
2024-11-01,0.017919712826397288,0.014919712826397289,0.75,6,True,0.003,2.1221657793911977,-0.05342755286226386,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2024-12-01,-0.036019771486395485,-0.03851977148639549,0.625,4,True,0.0025,2.1646976911375146,-0.03445658642122207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2025-01-01,0.018798585690043057,0.01629858569004306,0.625,4,True,0.0025,2.0817817010773947,-0.07144049803653985,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0
2025-02-01,0.01059919285362225,0.01009919285362225,0.125,2,True,0.0005,2.1223346203670177,-0.05335224290429019,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,0.009761643409262763,0.0072616434092627625,0.625,4,True,0.0025,2.1576819323174776,-0.03758590085051983,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,-0.009614452250383723,-0.010114452250383724,0.125,2,True,0.0005,2.172210944000143,-0.031105369368714997,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.023080841981978795,0.022580841981978794,0.125,2,True,0.0005,2.150250662438492,-0.04090055015030747,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,0.004729563265911937,0.0027295632659119374,0.5,2,True,0.002,2.1920748051738186,-0.022245277540184905,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0.0026244825038685,0.0006244825038684999,0.5,2,True,0.002,2.1936414019713526,-0.021546511506578714,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2025-08-01,0.03749766599233709,0.034997665992337085,0.625,4,True,0.0025,2.1939000790119616,-0.03185591651735342,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2025-09-01,0.06599569645783854,0.06399569645783854,0.5,2,True,0.002,2.2801179564639824,-0.0027293879526609777,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2025-10-01,0.00942087638309222,0.00942087638309222,0.0,0,False,0.0,2.425734737148834,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2025-11-01,-0.0003991914936312957,-0.0028991914936312957,0.625,4,True,0.0025,2.4447636610182193,-0.012160052380816522,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2025-12-01,0.006772387046927578,0.006272387046927577,0.125,2,True,0.0005,2.4364594236989845,-0.015515492208907578,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2026-01-01,0.04326731544081118,0.04076731544081118,0.625,4,True,0.0025,2.3741688598524977,-0.042133492499494496,0.0,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2026-02-01,0.03726323590986072,0.03676323590986072,0.125,2,True,0.0005,2.4759291732418056,-0.025404052994392634,0.0,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125
2026-03-01,-0.02462956068482902,-0.025129560684829022,0.125,2,True,0.0005,2.604565993749909,-0.0006597156530580017,0.0,0.0,0.5,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2026-04-01,0.01349187646365696,0.01149187646365696,0.5,2,True,0.002,2.5340681762720076,-0.02770887053462545,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0
2026-05-01,0.004670721123774799,0.0036707211237747986,0.25,4,True,0.001,2.565689253545697,-0.015576247890439987,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,-0.008449233888387461,-0.010949233888387462,0.625,4,True,0.0025,2.571228690357927,-0.013450833379024418,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.5,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,0.0,-0.0025,0.625,4,True,0.0025,2.5431300183281302,-0.024231951985122846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0
